,submission_date,state,tot_cases,new_case,tot_death,new_death,date
10302,04/25/2020,MN,3446,261.0,244,23.0,2020-04-25
10303,04/26/2020,MN,3602,156.0,272,28.0,2020-04-26
10304,04/27/2020,MN,4181,579.0,301,29.0,2020-04-27
10305,04/28/2020,MN,4645,464.0,319,18.0,2020-04-28
10306,04/29/2020,MN,5136,491.0,343,24.0,2020-04-29
10307,04/30/2020,MN,5136,0.0,343,0.0,2020-04-30
10308,05/01/2020,MN,5730,594.0,371,28.0,2020-05-01
10309,05/02/2020,MN,6228,498.0,395,24.0,2020-05-02
10310,05/03/2020,MN,7238,1010.0,428,33.0,2020-05-03
10311,05/04/2020,MN,7234,-4.0,428,0.0,2020-05-04
10312,05/05/2020,MN,7851,617.0,455,27.0,2020-05-05
10313,05/06/2020,MN,8579,728.0,485,30.0,2020-05-06
10314,05/07/2020,MN,10088,1509.0,534,49.0,2020-05-07
10315,05/08/2020,MN,10088,0.0,534,0.0,2020-05-08
10316,05/09/2020,MN,11271,1183.0,578,44.0,2020-05-09
10317,05/10/2020,MN,11271,0.0,578,0.0,2020-05-10
10318,05/11/2020,MN,11799,528.0,591,13.0,2020-05-11
10319,05/12/2020,MN,12917,1118.0,646,63.0,2020-05-12
10320,05/13/2020,MN,12917,0.0,638,-16.0,2020-05-13
10321,05/14/2020,MN,14240,1323.0,691,61.0,2020-05-14
10322,05/15/2020,MN,14240,0.0,692,2.0,2020-05-15
10323,05/16/2020,MN,15668,1428.0,730,37.0,2020-05-16
10324,05/17/2020,MN,16372,704.0,739,9.0,2020-05-17
10325,05/18/2020,MN,17029,657.0,757,19.0,2020-05-18
10326,05/19/2020,MN,17670,641.0,786,29.0,2020-05-19
10327,05/20/2020,MN,17670,0.0,786,0.0,2020-05-20
10328,05/21/2020,MN,19005,1335.0,851,65.0,2020-05-21
10329,05/22/2020,MN,19845,840.0,861,10.0,2020-05-22
10330,05/23/2020,MN,19845,0.0,861,0.0,2020-05-23
10331,05/24/2020,MN,20573,728.0,878,17.0,2020-05-24
10332,05/25/2020,MN,21960,1387.0,908,30.0,2020-05-25
10333,05/26/2020,MN,22464,504.0,908,0.0,2020-05-26
10334,05/27/2020,MN,22464,0.0,942,35.0,2020-05-27
10335,05/28/2020,MN,23531,1067.0,1006,64.0,2020-05-28
10336,05/29/2020,MN,23531,0.0,1006,0.0,2020-05-29
10337,05/30/2020,MN,24850,1319.0,1050,44.0,2020-05-30
10338,05/31/2020,MN,25208,358.0,1060,10.0,2020-05-31
10339,06/01/2020,MN,25208,0.0,1060,0.0,2020-06-01
10340,06/02/2020,MN,25508,300.0,1082,22.0,2020-06-02
10341,06/03/2020,MN,25870,362.0,1097,16.0,2020-06-03
10342,06/04/2020,MN,26273,403.0,1126,29.0,2020-06-04
10343,06/05/2020,MN,27501,1228.0,1181,55.0,2020-06-05
10344,06/06/2020,MN,27886,385.0,1197,16.0,2020-06-06
10345,06/07/2020,MN,28224,338.0,1208,11.0,2020-06-07
10346,06/08/2020,MN,28523,299.0,1228,20.0,2020-06-08
10347,06/09/2020,MN,28869,346.0,1267,59.0,2020-06-09
10348,06/10/2020,MN,29316,447.0,1280,13.0,2020-06-10
10349,06/11/2020,MN,29316,0.0,1280,0.0,2020-06-11
10350,06/12/2020,MN,29795,479.0,1305,25.0,2020-06-12
10351,06/13/2020,MN,30172,377.0,1314,9.0,2020-06-13
10352,06/14/2020,MN,30693,521.0,1335,21.0,2020-06-14
10353,06/15/2020,MN,30882,189.0,1344,9.0,2020-06-15
10354,06/16/2020,MN,31296,414.0,1357,14.0,2020-06-16
10355,06/17/2020,MN,31296,0.0,1357,0.0,2020-06-17
10356,06/18/2020,MN,31675,379.0,1376,19.0,2020-06-18
10357,06/19/2020,MN,32467,792.0,1406,30.0,2020-06-19
10358,06/20/2020,MN,32920,453.0,1412,6.0,2020-06-20
10359,06/21/2020,MN,33227,307.0,1416,4.0,2020-06-21
10360,06/22/2020,MN,33469,242.0,1425,9.0,2020-06-22
10361,06/23/2020,MN,33763,294.0,1432,10.0,2020-06-23
10362,06/24/2020,MN,33763,0.0,1432,0.0,2020-06-24
10363,06/25/2020,MN,34616,853.0,1446,14.0,2020-06-25
10364,06/26/2020,MN,34616,0.0,1446,0.0,2020-06-26
10365,06/27/2020,MN,35549,933.0,1460,14.0,2020-06-27
10366,06/28/2020,MN,35546,-3.0,1470,10.0,2020-06-28
10367,06/29/2020,MN,35861,315.0,1470,0.0,2020-06-29
10368,06/30/2020,MN,36716,855.0,1482,14.0,2020-06-30
10369,07/01/2020,MN,37210,494.0,1495,13.0,2020-07-01
10370,07/02/2020,MN,37624,414.0,1503,8.0,2020-07-02
10371,07/03/2020,MN,37624,0.0,1503,0.0,2020-07-03
10372,07/04/2020,MN,38136,512.0,1508,5.0,2020-07-04
10373,07/05/2020,MN,38569,433.0,1511,3.0,2020-07-05
10374,07/06/2020,MN,39133,564.0,1514,3.0,2020-07-06
10375,07/07/2020,MN,39133,0.0,1514,0.0,2020-07-07
10376,07/08/2020,MN,40136,1003.0,1528,15.0,2020-07-08
10377,07/09/2020,MN,40767,631.0,1533,5.0,2020-07-09
10378,07/10/2020,MN,41571,804.0,1537,4.0,2020-07-10
10379,07/11/2020,MN,41571,0.0,1537,0.0,2020-07-11
10380,07/12/2020,MN,42772,1201.0,1542,5.0,2020-07-12
10381,07/13/2020,MN,43170,398.0,1548,6.0,2020-07-13
10382,07/14/2020,MN,43170,0.0,1548,0.0,2020-07-14
10383,07/15/2020,MN,44347,1177.0,1564,16.0,2020-07-15
10384,07/16/2020,MN,45013,666.0,1573,11.0,2020-07-16
10385,07/17/2020,MN,45470,457.0,1578,5.0,2020-07-17
10386,07/18/2020,MN,46204,734.0,1581,3.0,2020-07-18
10387,07/19/2020,MN,46204,0.0,1581,0.0,2020-07-19
10388,07/20/2020,MN,47457,1253.0,1588,7.0,2020-07-20
10389,07/21/2020,MN,47961,504.0,1592,4.0,2020-07-21
10390,07/22/2020,MN,48721,760.0,1601,9.0,2020-07-22
10391,07/23/2020,MN,49490,769.0,1606,5.0,2020-07-23
10392,07/24/2020,MN,50291,801.0,1611,5.0,2020-07-24
10393,07/25/2020,MN,50291,0.0,1611,0.0,2020-07-25
10394,07/26/2020,MN,51803,1512.0,1616,5.0,2020-07-26
10395,07/27/2020,MN,52281,478.0,1620,4.0,2020-07-27
10396,07/28/2020,MN,52947,666.0,1629,9.0,2020-07-28
10397,07/29/2020,MN,53692,745.0,1634,5.0,2020-07-29
10398,07/30/2020,MN,54464,772.0,1640,6.0,2020-07-30
10399,07/31/2020,MN,55188,724.0,1646,6.0,2020-07-31
10400,08/01/2020,MN,55947,759.0,1654,8.0,2020-08-01
10401,08/02/2020,MN,55947,0.0,1654,0.0,2020-08-02
10402,08/03/2020,MN,57162,1215.0,1660,6.0,2020-08-03
10403,08/04/2020,MN,57779,617.0,1670,11.0,2020-08-04
10404,08/05/2020,MN,58640,861.0,1677,7.0,2020-08-05
10405,08/06/2020,MN,59185,545.0,1681,4.0,2020-08-06
10406,08/07/2020,MN,60101,916.0,1689,8.0,2020-08-07
10407,08/08/2020,MN,60898,797.0,1698,9.0,2020-08-08
10408,08/09/2020,MN,61516,618.0,1701,3.0,2020-08-09
10409,08/10/2020,MN,61839,323.0,1707,6.0,2020-08-10
10410,08/11/2020,MN,61839,0.0,1707,0.0,2020-08-11
10411,08/12/2020,MN,62296,457.0,1726,19.0,2020-08-12
10412,08/13/2020,MN,63723,1427.0,1739,18.0,2020-08-13
10413,08/14/2020,MN,64413,690.0,1745,6.0,2020-08-14
10414,08/15/2020,MN,65162,749.0,1752,7.0,2020-08-15
10415,08/16/2020,MN,65716,554.0,1759,8.0,2020-08-16
10416,08/17/2020,MN,65716,0.0,1758,-2.0,2020-08-17
10417,08/18/2020,MN,66061,345.0,1767,9.0,2020-08-18
10418,08/19/2020,MN,67308,1247.0,1792,26.0,2020-08-19
10419,08/20/2020,MN,68133,825.0,1800,8.0,2020-08-20
10420,08/21/2020,MN,68133,0.0,1799,-2.0,2020-08-21
10421,08/22/2020,MN,69584,1451.0,1813,14.0,2020-08-22
10422,08/23/2020,MN,70298,714.0,1817,4.0,2020-08-23
10423,08/24/2020,MN,70707,409.0,1828,14.0,2020-08-24
10424,08/25/2020,MN,71236,529.0,1842,14.0,2020-08-25
10425,08/26/2020,MN,72390,1154.0,1855,13.0,2020-08-26
10426,08/27/2020,MN,73240,850.0,1859,4.0,2020-08-27
10427,08/28/2020,MN,73240,0.0,1859,0.0,2020-08-28
10428,08/29/2020,MN,75214,1974.0,1865,6.0,2020-08-29
10429,08/30/2020,MN,75864,650.0,1866,1.0,2020-08-30
10430,08/31/2020,MN,75864,0.0,1866,0.0,2020-08-31
10431,09/01/2020,MN,77085,1221.0,1882,19.0,2020-09-01
10432,09/02/2020,MN,77085,0.0,1882,0.0,2020-09-02
10433,09/03/2020,MN,78966,1881.0,1899,17.0,2020-09-03
10434,09/04/2020,MN,78966,0.0,1899,0.0,2020-09-04
10435,09/05/2020,MN,80587,1621.0,1909,10.0,2020-09-05
10436,09/06/2020,MN,81225,638.0,1912,3.0,2020-09-06
10437,09/07/2020,MN,81608,383.0,1914,2.0,2020-09-07
10438,09/08/2020,MN,81868,260.0,1921,7.0,2020-09-08
10439,09/09/2020,MN,82249,381.0,1936,15.0,2020-09-09
10440,09/10/2020,MN,82249,0.0,1936,0.0,2020-09-10
10441,09/11/2020,MN,82716,467.0,1949,13.0,2020-09-11
10442,09/12/2020,MN,84311,1595.0,1971,22.0,2020-09-12
10443,09/13/2020,MN,84949,638.0,1974,3.0,2020-09-13
10444,09/14/2020,MN,85351,402.0,1979,5.0,2020-09-14
10445,09/15/2020,MN,85351,0.0,1979,0.0,2020-09-15
10446,09/16/2020,MN,85813,462.0,1985,6.0,2020-09-16
10447,09/17/2020,MN,86722,909.0,1994,9.0,2020-09-17
10448,09/18/2020,MN,87807,1085.0,2002,8.0,2020-09-18
10449,09/19/2020,MN,88721,914.0,2015,13.0,2020-09-19
10450,09/20/2020,MN,90942,2221.0,2021,6.0,2020-09-20
10451,09/21/2020,MN,91422,480.0,2031,10.0,2020-09-21
10452,09/22/2020,MN,92100,678.0,2037,6.0,2020-09-22
10453,09/23/2020,MN,92100,0.0,2037,0.0,2020-09-23
10454,09/24/2020,MN,94189,2089.0,2046,9.0,2020-09-24
10455,09/25/2020,MN,95659,1470.0,2056,10.0,2020-09-25
10456,09/26/2020,MN,95659,0.0,2056,0.0,2020-09-26
10457,09/27/2020,MN,97638,1979.0,2067,11.0,2020-09-27
10458,09/28/2020,MN,97638,0.0,2067,0.0,2020-09-28
10459,09/29/2020,MN,98447,809.0,2072,5.0,2020-09-29
10460,09/30/2020,MN,99134,687.0,2089,18.0,2020-09-30
10461,10/01/2020,MN,100200,1066.0,2102,13.0,2020-10-01
10462,10/02/2020,MN,101366,1166.0,2112,10.0,2020-10-02
10463,10/03/2020,MN,103826,2460.0,2133,21.0,2020-10-03
10464,10/04/2020,MN,103826,0.0,2133,0.0,2020-10-04
10465,10/05/2020,MN,105740,1914.0,2140,7.0,2020-10-05
10466,10/06/2020,MN,105740,0.0,2140,0.0,2020-10-06
10467,10/07/2020,MN,107922,2182.0,2160,20.0,2020-10-07
10468,10/08/2020,MN,107922,0.0,2160,0.0,2020-10-08
10469,10/09/2020,MN,109312,1390.0,2174,14.0,2020-10-09
10470,10/10/2020,MN,112268,2956.0,2194,20.0,2020-10-10
10471,10/11/2020,MN,113439,1171.0,2197,3.0,2020-10-11
10472,10/12/2020,MN,114874,1435.0,2204,7.0,2020-10-12
10473,10/13/2020,MN,114874,0.0,2204,0.0,2020-10-13
10474,10/14/2020,MN,115943,1249.0,2227,23.0,2020-10-14
10475,10/15/2020,MN,117106,1224.0,2199,-74.0,2020-10-15
10476,10/16/2020,MN,119396,2300.0,2212,15.0,2020-10-16
10477,10/17/2020,MN,121090,1715.0,2217,5.0,2020-10-17
10478,10/18/2020,MN,124439,3381.0,2292,129.0,2020-10-18
10479,10/19/2020,MN,124439,0.0,2292,0.0,2020-10-19
10480,10/20/2020,MN,125531,1104.0,2299,8.0,2020-10-20
10481,10/21/2020,MN,126591,1073.0,2334,36.0,2020-10-21
10482,10/22/2020,MN,128152,1556.0,2354,20.0,2020-10-22
10483,10/23/2020,MN,129863,1739.0,2367,13.0,2020-10-23
10484,10/24/2020,MN,132122,2276.0,2381,14.0,2020-10-24
10485,10/25/2020,MN,133802,1682.0,2402,23.0,2020-10-25
10486,10/26/2020,MN,135372,1578.0,2406,4.0,2020-10-26
10487,10/27/2020,MN,137536,2175.0,2421,15.0,2020-10-27
10488,10/28/2020,MN,139444,2018.0,2440,19.0,2020-10-28
10489,10/29/2020,MN,142311,2889.0,2472,33.0,2020-10-29
10490,10/30/2020,MN,145465,3235.0,2491,22.0,2020-10-30
10491,10/31/2020,MN,148472,3045.0,2511,22.0,2020-10-31
10492,11/01/2020,MN,150672,2227.0,2529,19.0,2020-11-01
10493,11/02/2020,MN,153620,2966.0,2538,10.0,2020-11-02
10494,11/03/2020,MN,157096,3573.0,2553,15.0,2020-11-03
10495,11/04/2020,MN,160923,3897.0,2584,35.0,2020-11-04
10496,11/05/2020,MN,164865,4025.0,2634,50.0,2020-11-05
10497,11/06/2020,MN,170307,5583.0,2645,14.0,2020-11-06
10498,11/07/2020,MN,174954,4847.0,2679,34.0,2020-11-07
10499,11/08/2020,MN,180862,5968.0,2710,33.0,2020-11-08
10500,11/09/2020,MN,184788,4093.0,2729,19.0,2020-11-09
10501,11/10/2020,MN,189681,4956.0,2752,23.0,2020-11-10
10502,11/11/2020,MN,194570,4982.0,2810,64.0,2020-11-11
10503,11/12/2020,MN,201795,7603.0,2849,42.0,2020-11-12
10504,11/13/2020,MN,207339,5757.0,2895,46.0,2020-11-13
10505,11/14/2020,MN,216028,8884.0,2930,36.0,2020-11-14
10506,11/15/2020,MN,223581,7728.0,2961,37.0,2020-11-15
10507,11/16/2020,MN,231018,7676.0,2973,12.0,2020-11-16
10508,11/17/2020,MN,236949,6107.0,2999,27.0,2020-11-17
10509,11/18/2020,MN,242043,5455.0,3066,71.0,2020-11-18
10510,11/19/2020,MN,249906,8145.0,3138,76.0,2020-11-19
10511,11/20/2020,MN,256700,7099.0,3206,72.0,2020-11-20
10512,11/21/2020,MN,262952,6646.0,3257,54.0,2020-11-21
10513,11/22/2020,MN,270157,7487.0,3297,40.0,2020-11-22
10514,11/23/2020,MN,276500,6626.0,3321,24.0,2020-11-23
10515,11/24/2020,MN,282916,6735.0,3359,38.0,2020-11-24
10516,11/25/2020,MN,289303,6597.0,3434,80.0,2020-11-25
10517,11/26/2020,MN,289303,0.0,3434,0.0,2020-11-26
10518,11/27/2020,MN,295001,5863.0,3535,105.0,2020-11-27
10519,11/28/2020,MN,304023,9480.0,3580,47.0,2020-11-28
10520,11/29/2020,MN,312969,9217.0,3637,60.0,2020-11-29
10521,11/30/2020,MN,318763,6098.0,3652,16.0,2020-11-30
10522,12/01/2020,MN,322312,3803.0,3674,22.0,2020-12-01
10523,12/02/2020,MN,327477,5417.0,3751,84.0,2020-12-02
10524,12/03/2020,MN,333626,6535.0,3843,96.0,2020-12-03
10525,12/04/2020,MN,338973,5619.0,3904,64.0,2020-12-04
10526,12/05/2020,MN,345281,6702.0,3979,80.0,2020-12-05
10527,01/22/2020,CA,0,0.0,0,0.0,2020-01-22
10528,01/23/2020,CA,0,0.0,0,0.0,2020-01-23
10529,01/24/2020,CA,0,0.0,0,0.0,2020-01-24
10530,01/25/2020,CA,0,0.0,0,0.0,2020-01-25
10531,01/26/2020,CA,2,2.0,0,0.0,2020-01-26
10532,01/27/2020,CA,2,0.0,0,0.0,2020-01-27
10533,01/28/2020,CA,2,0.0,0,0.0,2020-01-28
10534,01/29/2020,CA,2,0.0,0,0.0,2020-01-29
10535,01/30/2020,CA,2,0.0,0,0.0,2020-01-30
10536,01/31/2020,CA,3,1.0,0,0.0,2020-01-31
10537,02/01/2020,CA,3,0.0,0,0.0,2020-02-01
10538,02/02/2020,CA,3,0.0,0,0.0,2020-02-02
10539,02/03/2020,CA,6,3.0,0,0.0,2020-02-03
10540,02/04/2020,CA,6,0.0,0,0.0,2020-02-04
10541,02/05/2020,CA,6,0.0,0,0.0,2020-02-05
10542,02/06/2020,CA,6,0.0,0,0.0,2020-02-06
10543,02/07/2020,CA,6,0.0,0,0.0,2020-02-07
10544,02/08/2020,CA,6,0.0,0,0.0,2020-02-08
10545,02/09/2020,CA,6,0.0,0,0.0,2020-02-09
10546,02/10/2020,CA,6,0.0,0,0.0,2020-02-10
10547,02/11/2020,CA,7,1.0,0,0.0,2020-02-11
10548,02/12/2020,CA,7,0.0,0,0.0,2020-02-12
10549,02/13/2020,CA,8,1.0,0,0.0,2020-02-13
10550,02/14/2020,CA,8,0.0,0,0.0,2020-02-14
10551,02/15/2020,CA,8,0.0,0,0.0,2020-02-15
10552,02/16/2020,CA,8,0.0,0,0.0,2020-02-16
10553,02/17/2020,CA,8,0.0,0,0.0,2020-02-17
10554,02/18/2020,CA,8,0.0,0,0.0,2020-02-18
10555,02/19/2020,CA,8,0.0,0,0.0,2020-02-19
10556,02/20/2020,CA,8,0.0,0,0.0,2020-02-20
10557,02/21/2020,CA,10,2.0,0,0.0,2020-02-21
10558,02/22/2020,CA,10,0.0,0,0.0,2020-02-22
10559,02/23/2020,CA,10,0.0,0,0.0,2020-02-23
10560,02/24/2020,CA,10,0.0,0,0.0,2020-02-24
10561,02/25/2020,CA,10,0.0,0,0.0,2020-02-25
10562,02/26/2020,CA,10,0.0,0,0.0,2020-02-26
10563,02/27/2020,CA,11,1.0,0,0.0,2020-02-27
10564,02/28/2020,CA,11,0.0,0,0.0,2020-02-28
10565,02/29/2020,CA,12,1.0,0,0.0,2020-02-29
10566,03/01/2020,CA,12,0.0,0,0.0,2020-03-01
10567,03/02/2020,CA,21,9.0,0,0.0,2020-03-02
10568,03/03/2020,CA,29,8.0,0,0.0,2020-03-03
10569,03/04/2020,CA,36,7.0,0,0.0,2020-03-04
10570,03/05/2020,CA,45,9.0,1,1.0,2020-03-05
10571,03/06/2020,CA,56,11.0,1,0.0,2020-03-06
10572,03/07/2020,CA,56,0.0,1,0.0,2020-03-07
10573,03/08/2020,CA,110,54.0,1,0.0,2020-03-08
10574,03/09/2020,CA,135,25.0,2,1.0,2020-03-09
10575,03/10/2020,CA,152,17.0,2,0.0,2020-03-10
10576,03/11/2020,CA,175,23.0,3,1.0,2020-03-11
10577,03/12/2020,CA,224,49.0,4,1.0,2020-03-12
10578,03/13/2020,CA,264,40.0,4,0.0,2020-03-13
10579,03/14/2020,CA,311,47.0,4,0.0,2020-03-14
10580,03/15/2020,CA,369,58.0,5,1.0,2020-03-15
10581,03/16/2020,CA,447,78.0,7,2.0,2020-03-16
10582,03/17/2020,CA,596,149.0,10,3.0,2020-03-17
10583,03/18/2020,CA,652,56.0,14,4.0,2020-03-18
10584,03/19/2020,CA,982,330.0,18,4.0,2020-03-19
10585,03/20/2020,CA,1304,322.0,24,6.0,2020-03-20
10586,03/21/2020,CA,1534,230.0,27,3.0,2020-03-21
10587,03/22/2020,CA,1709,175.0,32,5.0,2020-03-22
10588,03/23/2020,CA,1931,222.0,35,3.0,2020-03-23
10589,03/24/2020,CA,2511,580.0,44,9.0,2020-03-24
10590,03/25/2020,CA,2982,471.0,57,13.0,2020-03-25
10591,03/26/2020,CA,3777,795.0,64,7.0,2020-03-26
10592,03/27/2020,CA,4730,953.0,107,43.0,2020-03-27
10593,03/28/2020,CA,5259,529.0,119,12.0,2020-03-28
10594,03/29/2020,CA,5739,480.0,137,18.0,2020-03-29
10595,03/30/2020,CA,6909,1170.0,151,14.0,2020-03-30
10596,03/31/2020,CA,8131,1222.0,172,21.0,2020-03-31
10597,04/01/2020,CA,8155,24.0,172,0.0,2020-04-01
10598,04/02/2020,CA,9191,1036.0,203,31.0,2020-04-02
10599,04/03/2020,CA,12024,2833.0,270,67.0,2020-04-03
10600,04/04/2020,CA,12026,2.0,276,6.0,2020-04-04
10601,04/05/2020,CA,13438,1412.0,319,43.0,2020-04-05
10602,04/06/2020,CA,14336,898.0,343,24.0,2020-04-06
10603,04/07/2020,CA,15865,1529.0,374,31.0,2020-04-07
10604,04/08/2020,CA,16957,1092.0,442,68.0,2020-04-08
10605,04/09/2020,CA,18309,1352.0,492,50.0,2020-04-09
10606,04/10/2020,CA,19472,1163.0,541,49.0,2020-04-10
10607,04/11/2020,CA,20615,1143.0,609,68.0,2020-04-11
10608,04/12/2020,CA,21794,1179.0,651,42.0,2020-04-12
10609,04/13/2020,CA,22348,554.0,687,36.0,2020-04-13
10610,04/14/2020,CA,23338,990.0,758,71.0,2020-04-14
10611,04/15/2020,CA,24424,1086.0,821,63.0,2020-04-15
10612,04/16/2020,CA,26182,1758.0,890,69.0,2020-04-16
10613,04/17/2020,CA,27528,1346.0,985,95.0,2020-04-17
10614,04/18/2020,CA,28963,1435.0,1072,87.0,2020-04-18
10615,04/19/2020,CA,28963,0.0,1072,0.0,2020-04-19
10616,04/20/2020,CA,30978,2015.0,1208,136.0,2020-04-20
10617,04/21/2020,CA,33261,2283.0,1268,60.0,2020-04-21
10618,04/22/2020,CA,35396,2135.0,1354,86.0,2020-04-22
10619,04/23/2020,CA,37369,1973.0,1469,115.0,2020-04-23
10620,04/24/2020,CA,39254,1885.0,1562,93.0,2020-04-24
10621,04/25/2020,CA,41137,1883.0,1651,89.0,2020-04-25
10622,04/26/2020,CA,42164,1027.0,1710,59.0,2020-04-26
10623,04/27/2020,CA,43464,1300.0,1755,45.0,2020-04-27
10624,04/28/2020,CA,45031,1567.0,1809,54.0,2020-04-28
10625,04/29/2020,CA,46500,1469.0,1887,78.0,2020-04-29
10626,04/30/2020,CA,48917,2417.0,1982,95.0,2020-04-30
10627,05/01/2020,CA,50442,1525.0,2073,91.0,2020-05-01
10628,05/02/2020,CA,52197,1755.0,2171,98.0,2020-05-02
10629,05/03/2020,CA,53616,1419.0,2215,44.0,2020-05-03
10630,05/04/2020,CA,54937,1321.0,2254,39.0,2020-05-04
10631,05/05/2020,CA,56212,1275.0,2317,63.0,2020-05-05
10632,05/06/2020,CA,58815,2603.0,2412,95.0,2020-05-06
10633,05/07/2020,CA,60614,1799.0,2504,92.0,2020-05-07
10634,05/08/2020,CA,62512,1898.0,2585,81.0,2020-05-08
10635,05/09/2020,CA,64561,2049.0,2678,93.0,2020-05-09
10636,05/10/2020,CA,66680,2119.0,2745,67.0,2020-05-10
10637,05/11/2020,CA,67939,1259.0,2770,25.0,2020-05-11
10638,05/12/2020,CA,69382,1443.0,2847,77.0,2020-05-12
10639,05/13/2020,CA,71141,1759.0,2934,87.0,2020-05-13
10640,05/14/2020,CA,73164,2023.0,3032,98.0,2020-05-14
10641,05/15/2020,CA,74936,1772.0,3108,76.0,2020-05-15
10642,05/16/2020,CA,76793,1857.0,3204,96.0,2020-05-16
10643,05/17/2020,CA,78839,2046.0,3261,57.0,2020-05-17
10644,05/18/2020,CA,80430,1591.0,3302,41.0,2020-05-18
10645,05/19/2020,CA,81795,1365.0,3334,32.0,2020-05-19
10646,05/20/2020,CA,84057,2262.0,3436,102.0,2020-05-20
10647,05/21/2020,CA,86197,2140.0,3542,106.0,2020-05-21
10648,05/22/2020,CA,88444,2247.0,3630,88.0,2020-05-22
10649,05/23/2020,CA,90631,2187.0,3708,78.0,2020-05-23
10650,05/24/2020,CA,92710,2079.0,3774,66.0,2020-05-24
10651,05/25/2020,CA,94558,1848.0,3795,21.0,2020-05-25
10652,05/26/2020,CA,96733,2175.0,3814,19.0,2020-05-26
10653,05/27/2020,CA,98980,2247.0,3884,70.0,2020-05-27
10654,05/28/2020,CA,101697,2717.0,3973,89.0,2020-05-28
10655,05/29/2020,CA,103886,2189.0,4068,95.0,2020-05-29
10656,05/30/2020,CA,106878,2992.0,4156,88.0,2020-05-30
10657,05/31/2020,CA,110583,3705.0,4213,57.0,2020-05-31
10658,06/01/2020,CA,113006,2423.0,4251,38.0,2020-06-01
10659,06/02/2020,CA,115310,2304.0,4286,35.0,2020-06-02
10660,06/03/2020,CA,117687,2377.0,4361,75.0,2020-06-03
10661,06/04/2020,CA,119807,2120.0,4422,61.0,2020-06-04
10662,06/05/2020,CA,122901,3094.0,4485,63.0,2020-06-05
10663,06/06/2020,CA,126016,3115.0,4559,74.0,2020-06-06
10664,06/07/2020,CA,128812,2796.0,4626,67.0,2020-06-07
10665,06/08/2020,CA,131319,2507.0,4653,27.0,2020-06-08
10666,06/09/2020,CA,133489,2170.0,4697,44.0,2020-06-09
10667,06/10/2020,CA,136191,2702.0,4776,79.0,2020-06-10
10668,06/11/2020,CA,139281,3090.0,4881,105.0,2020-06-11
10669,06/12/2020,CA,141983,2702.0,4943,62.0,2020-06-12
10670,06/13/2020,CA,145643,3660.0,4989,46.0,2020-06-13
10671,06/14/2020,CA,148855,3212.0,5063,74.0,2020-06-14
10672,06/15/2020,CA,151452,2597.0,5089,26.0,2020-06-15
10673,06/16/2020,CA,153560,2108.0,5121,32.0,2020-06-16
10674,06/17/2020,CA,157015,3455.0,5208,87.0,2020-06-17
10675,06/18/2020,CA,161099,4084.0,5290,82.0,2020-06-18
10676,06/19/2020,CA,165416,4317.0,5360,70.0,2020-06-19
10677,06/20/2020,CA,169309,3893.0,5424,64.0,2020-06-20
10678,06/21/2020,CA,173824,4515.0,5495,71.0,2020-06-21
10679,06/22/2020,CA,178054,4230.0,5515,20.0,2020-06-22
10680,06/23/2020,CA,183073,5019.0,5580,65.0,2020-06-23
10681,06/24/2020,CA,190222,7149.0,5632,52.0,2020-06-24
10682,06/25/2020,CA,195571,5349.0,5733,101.0,2020-06-25
10683,06/26/2020,CA,200461,4890.0,5812,79.0,2020-06-26
10684,06/27/2020,CA,206433,5972.0,5872,60.0,2020-06-27
10685,06/28/2020,CA,211243,4810.0,5905,33.0,2020-06-28
10686,06/29/2020,CA,216550,5307.0,5936,31.0,2020-06-29
10687,06/30/2020,CA,222917,6367.0,5980,44.0,2020-06-30
10688,07/01/2020,CA,232657,9740.0,6090,110.0,2020-07-01
10689,07/02/2020,CA,240195,7538.0,6163,73.0,2020-07-02
10690,07/03/2020,CA,248235,8040.0,6263,100.0,2020-07-03
10691,07/04/2020,CA,254745,6510.0,6313,50.0,2020-07-04
10692,07/05/2020,CA,260155,5410.0,6331,18.0,2020-07-05
10693,07/06/2020,CA,271684,11529.0,6337,6.0,2020-07-06
10694,07/07/2020,CA,277774,6090.0,6488,151.0,2020-07-07
10695,07/08/2020,CA,289468,11694.0,6562,74.0,2020-07-08
10696,07/09/2020,CA,296499,7031.0,6711,149.0,2020-07-09
10697,07/10/2020,CA,304297,7798.0,6851,140.0,2020-07-10
10698,07/11/2020,CA,312344,8047.0,6945,94.0,2020-07-11
10699,07/12/2020,CA,320804,8460.0,7017,72.0,2020-07-12
10700,07/13/2020,CA,329162,8358.0,7040,23.0,2020-07-13
10701,07/14/2020,CA,336508,7346.0,7087,47.0,2020-07-14
10702,07/15/2020,CA,347634,11126.0,7227,140.0,2020-07-15
10703,07/16/2020,CA,356178,8544.0,7345,118.0,2020-07-16
10704,07/17/2020,CA,366164,9986.0,7475,130.0,2020-07-17
10705,07/18/2020,CA,375363,9199.0,7595,120.0,2020-07-18
10706,07/19/2020,CA,384692,9329.0,7685,90.0,2020-07-19
10707,07/20/2020,CA,391538,6846.0,7694,9.0,2020-07-20
10708,07/21/2020,CA,400769,9231.0,7755,61.0,2020-07-21
10709,07/22/2020,CA,413576,12807.0,7870,115.0,2020-07-22
10710,07/23/2020,CA,425616,12040.0,8027,157.0,2020-07-23
10711,07/24/2020,CA,435334,9718.0,8186,159.0,2020-07-24
